,internal_id,avg_hardness,avg_yield,Al,B,C,Cr,Cu,Fe,Mn,Mo,N,Nb,Ni,S,Si,Ti,V,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio,max_min_radius
2297,MINFM67328,179.0,205.0,0.0,0.0,0.0,8.0,0.0,87.0999,0.3,0.9,0.0,0.0,0.0,0.0,0.25,0.0,0.0,209.773289,2.79876213,1779.934692,0.43034005700000005,53.899115040000005,1.0784588200000002e-05,2.6020749e-06,1.3513985999999998,7550.201126,0.27217971,0.34999999999999987
2300,MINFM53318,225.0,415.0,0.0,0.0,0.0,28.0,0.0,61.6549,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.055839,2.68929563,1815.1605919999997,0.41880720699999996,52.443926905,8.8200782e-06,9.919489999999999e-08,1.3073685999999998,7223.986826,0.24875920999999998,0.050000000000000044
2301,MINFM53313,187.0,275.0,0.0,0.0,0.0,25.0,0.0,68.2149,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.0,0.0,216.203439,2.70304263,1788.870892,0.42620850699999996,51.859639095000006,9.314008200000001e-06,1.0045339999999999e-07,1.3166086,7237.626226,0.25284821,0.050000000000000044
2304,MINFM7454,85.0,275.0,0.0,0.0,0.0,24.0,0.0,48.3449,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,206.967739,2.74749863,1713.215792,0.415457907,50.629019405,9.4266982e-06,9.25049e-08,1.2693286000000001,7212.797425999999,0.24950021,0.04999999999999982
2305,MINFM66217,217.0,205.0,0.0,0.0,0.04,24.0,0.0,49.0749,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,208.508039,2.76987763,1727.942192,0.418976207,51.041492184999996,9.5156782e-06,9.72349e-08,1.2798285999999999,7271.184426,0.25161721000000004,0.7
2306,MINFM66218,217.0,240.0,0.0,0.0,0.0,24.0,0.0,45.2699,0.0,2.0,0.1,0.0,21.0,0.0,0.0,0.0,0.0,211.05948899999999,2.79668513,1750.0030820000002,0.415715657,52.018460355,9.4278482e-06,9.19699e-08,1.2829286,7354.431925999999,0.25298271,0.7999999999999999
2308,MINFM7483,74.5,205.0,0.0,0.0,0.0,16.0,0.0,62.0449,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,202.134739,2.65648863,1692.9717919999998,0.402258907,50.756490404999994,9.5412982e-06,9.066489999999999e-08,1.2566286,7124.215426,0.25073020999999995,0.09999999999999987
2309,MINFM67489,103.5,102.5,0.1,0.0,0.0,11.5,0.0,83.5499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.44528899999997,2.7331321299999995,1756.465692,0.42714605699999997,52.664974693599994,1.04454882e-05,9.818189999999999e-08,1.3319485999999998,7402.519125999999,0.26679470999999993,0.1499999999999999
2310,MINFM67554,95.0,120.0,0.0,0.0,0.0,16.0,0.0,78.5799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.44358899999997,2.7160431299999996,1761.5245919999998,0.426188957,52.20232115499999,1.00564282e-05,9.889989999999999e-08,1.3241185999999998,7329.781325999998,0.26148171,0.0
2311,MINFM51133,81.5,102.5,0.0,0.0,0.0,0.0,0.0,98.5899,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.816689,2.86509013,1788.5733919999998,0.438661257,55.277281835000004,1.1720408200000002e-05,1.0434989999999999e-07,1.3858586,7792.848725999999,0.28591070999999996,0.0
2312,MINFM51154,95.0,120.0,0.0,0.0,0.0,0.0,0.0,98.5899,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.59888899999999,2.85531113,1786.9046919999998,0.438136557,55.216849985500005,1.1696538200000001e-05,1.0276589999999998e-07,1.3843185999999998,7784.631725999999,0.28591070999999996,0.0
2313,MINFM67312,217.0,200.0,0.0,0.0,0.08,14.0,0.0,63.1349,1.5,1.0,0.0,0.0,14.0,0.0,0.3,0.3,0.0,207.023639,2.90081763,1746.8779919999997,0.423939407,52.77515164,1.0424698200000003e-05,3.1223449e-06,1.3124486,7455.1366259999995,0.25995121,0.75
2316,MINFM66258,80.0,205.0,0.0,0.0,0.0,12.0,0.0,84.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.50048900000002,2.76701613,1781.0077919999999,0.432318657,53.35590265500001,1.0543648200000001e-05,9.960989999999998e-08,1.3491786,7500.085926,0.26987271,0.0
2320,MINFM52211,163.0,102.5,0.0,0.0,0.0,1.9,0.0,94.9749,0.3,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.154339,2.8345746300000005,1787.310192,0.433625507,55.02615094,1.1406998200000002e-05,1.021864e-07,1.3730635999999998,7725.829626000001,0.28211421,0.050000000000000044
2322,MINFM67327,163.0,205.0,0.0,0.0,0.0,4.0,0.0,92.0799,0.3,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.52308899999997,2.7987381300000003,1767.5605919999996,0.429994457,54.09840829,1.11481282e-05,1.0172739999999999e-07,1.3558435999999998,7604.641325999999,0.27682671,0.050000000000000044
2324,MINFM67339,192.0,205.0,0.0,0.0,0.04,22.0,0.0,57.3249,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,206.33553899999998,2.7026526300000002,1713.682192,0.414753707,50.500244685,9.4531782e-06,9.79049e-08,1.2728286,7154.429426,0.24964220999999998,0.7
2326,MINFM67335,192.0,170.0,0.0,0.0,0.0,18.0,0.0,64.1449,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,201.565739,2.64095863,1681.219792,0.40744190700000005,49.876489405,9.523098200000001e-06,9.27649e-08,1.2580285999999998,7048.609426,0.24862021,0.04999999999999982
2333,MINFM67342,192.0,205.0,0.0,0.0,0.0,24.0,0.0,47.3449,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,204.857739,2.71879863,1695.135792,0.411027907,50.070569405,9.3086982e-06,9.15049e-08,1.2553286,7134.057425999999,0.24660021000000001,0.04999999999999982
2334,MINFM67355,192.0,205.0,0.0,0.0,0.04,17.0,0.0,64.0799,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,200.638589,2.64692113,1677.5325919999998,0.40698835699999997,49.911967435,9.603268199999999e-06,9.614989999999998e-08,1.2568985999999998,7062.078125999999,0.24943170999999997,0.7
2338,MINFM52255,192.0,205.0,0.0,0.0,0.0,16.0,0.0,62.0999,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,204.250789,2.6932671299999997,1711.2261919999999,0.406932557,51.374139154999995,9.681788200000001e-06,9.143989999999998e-08,1.2708985999999998,7217.626125999999,0.25398971,0.09999999999999987
2344,MINFM52316,201.0,102.5,0.0,0.0,0.0,0.0,0.0,94.4149,0.3,0.44,0.0,0.0,0.0,0.0,0.15,0.0,0.0,201.327539,2.7583826300000003,1726.812892,0.421847907,53.35507929,1.1231078200000001e-05,1.5989769e-06,1.3340386,7505.366225999999,0.27516720999999994,0.34999999999999987
2346,MINFM52082,108.5,157.5,0.0,0.0,0.0,8.0,0.0,87.0899,0.3,0.9,0.0,0.0,0.0,0.0,0.25,0.0,0.0,209.752189,2.79847513,1779.753892,0.430295757,53.89353054,1.0783408200000001e-05,2.6020649e-06,1.3512585999999998,7549.413726,0.27215070999999996,0.34999999999999987
2348,MINFM66201,201.0,205.0,0.0,0.0,0.04,18.0,0.0,66.5749,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,206.693039,2.71212763,1726.682192,0.41849120700000003,51.238327185,9.812678200000001e-06,9.919489999999999e-08,1.2923285999999998,7240.854426,0.25566721,0.7
2352,MINFM67411,120.0,250.0,0.0,0.0,0.0,28.0,0.0,63.4399,0.0,1.8,0.0,0.15,3.0,0.0,0.0,0.0,0.0,224.05768899999998,2.79437513,1851.3048919999997,0.435888757,53.614001724999994,9.357258200000001e-06,1.023779e-07,1.3489335999999998,7459.592726000001,0.25825570999999997,0.09999999999999987
2353,MINFM66212,217.0,205.0,0.0,0.0,0.0,22.0,0.0,57.0949,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,205.850239,2.69462363,1707.995792,0.413450407,50.366996905,9.423198200000001e-06,9.36749e-08,1.2693286,7135.412426,0.24897521,0.04999999999999982
2354,MINFM52201,163.0,110.0,0.0,0.0,0.05,0.8,0.0,96.7899,0.3,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.50028899999998,2.8432251300000004,1786.178392,0.4355741570000001,55.06124394000001,1.1550178200000001e-05,1.073679e-07,1.3771886,7747.132226,0.28373471,0.75
2355,MINFM66243,293.0,450.0,0.0,0.0,0.0,24.0,0.0,62.6949,0.0,1.2,0.14,0.0,5.5,0.0,0.0,0.0,0.0,214.19423899999998,2.72759823,1774.4223979999997,0.42223540699999995,51.890057285,9.368598200000001e-06,9.779489999999999e-08,1.3062885999999998,7263.496426,0.25298520999999996,0.7999999999999999
2361,MINFM53221,346.0,861.5,0.0,0.0,0.37,0.65,0.0,94.9599,0.6,0.2,0.0,0.0,1.55,0.0,0.15,0.0,0.0,207.19538899999998,2.87962313,1789.013492,0.43776005700000004,54.886154614999995,1.1614788200000001e-05,1.6426514e-06,1.3750036,7738.889426,0.28217371,0.75
2362,MINFM54834,295.0,620.0,0.0,0.0,0.0,11.5,0.0,77.9899,0.5,0.4,0.0,0.0,3.5,0.0,0.0,0.0,0.0,205.94968900000003,2.7497601300000003,1734.562392,0.420509257,52.245730380000005,1.0363008200000002e-05,1.0253489999999999e-07,1.3129085999999999,7352.274726000001,0.26241071,0.09999999999999987
2363,MINFM52346,192.0,207.0,0.0,0.0,0.0,0.0,0.0,65.9299,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,178.872089,2.96018813,1637.332592,0.428049457,49.63020465500001,1.0399728200000001e-05,8.00788899e-05,1.2540186,6981.160326,0.24699670999999998,0.2999999999999998
2367,MINFM53204,335.0,861.5,0.0,0.0,0.36,0.8,0.0,96.3099,0.45,0.5,0.0,0.0,0.0,0.0,0.15,0.0,0.25,208.372389,2.87143613,1801.275992,0.438784957,55.1398741775,1.15758782e-05,1.6405809e-06,1.3806336,7752.507726,0.28345370999999997,0.75
2368,MINFM50882,264.0,345.0,0.0,0.0005,0.1,0.4,0.15,95.5439,0.6,0.4,0.0,0.0,0.7,0.0,0.15,0.0,0.03,206.92152899999996,2.8622895799999997,1777.7379769999998,0.43467210199999995,54.85351188,1.15752802e-05,5000000.000001616,1.3716488499999997,7720.969985999999,0.28194831,0.75
2369,MINFM50906,264.0,345.0,0.0,0.001,0.12,0.85,0.0,95.3649,0.45,0.45,0.0,0.0,1.2,0.0,0.2,0.0,0.0,208.456939,2.8731039300000005,1790.8216220000002,0.43747595699999997,55.1524592075,1.1588538200000003e-05,10000000.000002116,1.3790820999999998,7763.898226,0.28345821,0.75
2382,MINFM52705,120.5,155.0,0.0,0.0,0.0,25.0,0.0,68.6399,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.2,0.0,217.279689,2.7194901299999996,1799.0503919999999,0.42900325699999997,52.146261155,9.377708200000002e-06,1.016024e-07,1.3246335999999999,7275.819726,0.25452071,0.050000000000000044
2384,MINFM67017,310.0,550.0,0.0,0.0,0.0,24.0,0.0,58.1219,0.0,3.0,0.24,0.0,6.0,0.0,0.0,0.0,0.0,211.467209,2.67469213,1752.455848,0.408710017,51.370659135,8.9823842e-06,9.457189999999999e-08,1.2757665999999999,7132.998405999999,0.24685351,0.7999999999999999
2385,MINFM67007,190.0,240.0,0.0,0.0,0.0,14.0,0.0,81.5599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.151389,2.74396913,1772.802992,0.42963035699999996,52.826580155,1.03100682e-05,9.93399e-08,1.3378385999999998,7421.626526,0.26592371,0.0
2386,MINFM51302,290.0,485.0,0.0,0.0,0.0,26.0,0.0,60.2749,0.0,1.0,0.15,0.0,3.5,0.0,0.0,0.0,0.0,210.010039,2.63944813,1732.975127,0.411912807,50.214182955,8.9034382e-06,9.636490000000001e-08,1.2705736,7017.025626000001,0.24334721,0.7999999999999999
