internal_id,avg_hardness,avg_yield,Al,As,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,Other,P,Pb,S,Se,Si,Sn,Ta,Ti,V,W,Zn,Zr
MINFM54240,201,205,0,0,0.3,0,0,0,0,0,18,0,61.5049,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54242,201,205,0,0,0.5,0,0,0,0,0,18,0,61.2549,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54244,201,205,0,0,0.75,0,0,0,0,0,18,0,61.0049,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54245,201,205,0,0,0.75,0,0,0,0,0,18,0,61.0049,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55304,341,1070,0,0,0,0,0.1,0,0,0,15,0,73.6499,0,0.5,2.5,0.07,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54011,183,170,0,0,0,0,0,0,0,0,18,0,65.0449,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54240,201,205,0,0,0.3,0,0,0,0,0,18,0,61.5049,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54242,201,205,0,0,0.5,0,0,0,0,0,18,0,61.2549,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54244,201,205,0,0,0.75,0,0,0,0,0,18,0,61.0049,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54245,201,205,0,0,0.75,0,0,0,0,0,18,0,61.0049,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55304,341,1070,0,0,0,0,0.1,0,0,0,15,0,73.6499,0,0.5,2.5,0.07,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55309,302,515,0,0,0,0,0,0,0,0,16,0,71.2499,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.4,0,0,0,0
MINFM55308,331,1030,0,0,0,0,0,0,0,0,16,0,71.2499,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.4,0,0,0,0
MINFM55345,444,1515,0,0,0,0,0,0,0,0,11,1.5,72.9199,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
MINFM55082,248,585,0,0,0.001,0,0,0,0,0,12,0,47.9899,0,0,2.5,0,0,24,0,0,0,0,0,0,0,0,1.55,0,0,0,0
MINFM55341,444,1520,0,0,0,0,0,0,0,0,11,1.5,72.0399,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0.9,0,0,0,0
MINFM55342,415,1410,0,0,0,0,0,0,0,0,11,1.5,72.0399,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0.9,0,0,0,0
MINFM55356,285,725,0,0,0,0,0,0,0,0,14,1.25,72.1399,0,0,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66494,402,1377.5,0.75,0,0,0,0,0,0,0,14,0,69.5899,0,0,2,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM66459,311,1035,0,0,0,0,0,0,0,0,14,1.25,72.1399,0,0,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55291,331,1000,0,0,0,0,0,0,0,0,15,3,69.9099,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54249,217,205,0,0,1.25,0,0,0,0,0,18,0,60.5049,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM54252,241,205,0,0,1.75,0,0,0,0,0,18,0,59.7449,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55317,255,515,0,0,0,0,0,0,0,0,14,2.5,71.9099,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55329,372,1140,0.9,0,0,0,0,0,0,0,12.25,0,74.0319,0,0,2,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55330,313,930,0.9,0,0,0,0,0,0,0,12.25,0,74.0319,0,0,2,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM55331,283,620,0.9,0,0,0,0,0,0,0,12.25,0,74.0319,0,0,2,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM53160,155,335,0,0,0,0,0,0,0,0,14,2.5,73.5649,0,0,0,0,0.15,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21821,240.5,552.5,0,0,0,0,0.32,0,0,0,0,0,97.8999,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21824,199.5,192.5,0,0,0,0,0.32,0,0,0,0,0,97.8999,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26421,135,190,0,0,0,0,0,0,0,0,0,0,97.8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21952,203.5,410,0,0,0,0,0.32,0,0,0,0,0,97.3899,0,1.3,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0
MINFM26451,194.5,307.5,0,0,0,0,0,0,0,0,0,0,99.6999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21667,147.5,107.5,0,0,0,0,0.16,0,0,0,0,0,98.8599,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21676,159,122.5,0,0,0,0,0.22,0,0,0,0,0,98.7999,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21694,163,122.5,0,0,0,0,0.26,0,0,0,0,0,98.6599,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21719,190.5,155,0,0,0,0,0.42,0,0,0,0,0,98.4999,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21776,178,162.5,0,0,0,0,0.24,0,0,0,0,0,98.2799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26386,135,225.5,0,0,0,0,0,0,0,0,0,0,99.6299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21801,203.5,425,0,0,0,0,0.15,0,0,0,0,0,98.0699,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21796,176.5,162.5,0,0,0,0,0.15,0,0,0,0,0,98.0699,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21805,176.5,147.5,0,0,0,0,0.15,0,0,0,0,0,98.0699,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27196,47.5,175,0,0,0,0,0,0,0,0,0,0,99.2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27214,111,225,0,0,0,0,0.13,0,0,0,0,0,97.5699,0,0.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM21901,288,717.5,0,0,0,0,0.36,0,0,0,0.9,0,97.1099,0,0.7,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26939,92.5,305,0,0,0,0,0,0,0,0,0,0,96.5699,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26940,96,335,0,0,0,0,0,0,0,0,0,0,96.5699,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM26230,74.5,235,0,0,0,0,0.07,0,0,0,0,0,97.9899,0,0.6,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0
MINFM21901,288,717.5,0,0,0,0,0.36,0,0,0,0.9,0,97.1099,0,0.7,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM21979,346,942.5,0,0,0,0,0.36,0,0,0,1,0,95.3599,0,0.45,0.2,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM22016,356.5,1010,0,0,0,0,0.36,0,0,0,0.5,0,94.5599,0,0.45,0.45,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27017,191,315,0,0,0,0,0,0,0,0,0,0,99.4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27078,234,365,0,0,0,0,0,0,0,0,0,0,99.2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27274,207.5,187.5,0,0,0,0,0.17,0,0,0,0,0,97.7799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27282,203.5,440,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27307,96,275,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27324,192.5,200,0,0,0,0,0.27,0,0,0,0,0,97.5199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27346,101,285,0,0,0,0,0.32,0,0,0,0,0,97.4699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27382,107,295,0,0,0,0,0.37,0,0,0,0,0,97.4299,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27395,177,165,0,0,0,0,0.37,0,0,0,0,0,97.4299,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27842,269,696,0,0,0.001,0,0.28,0,0,0,0.8,0,96.5249,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27411,160,794,0,0,0.001,0,0.32,0,0,0,0,0,98.3649,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM27442,232,295,0,0,0,0,0.42,0,0,0,0,0,97.3999,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM27471,254,562.5,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27485,197,152.5,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27487,119.5,390,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27492,241,260,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27885,126.5,375,0,0,0,0,0.55,0,0,0,0.8,0,96.6699,0,0.7,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27890,237,1175,0,0,0,0,0.55,0,0,0,0.7,0,96.1299,0,0.7,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM27512,236.5,360,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27904,192.5,835,0,0,0,0,0.28,0,0,0,0.8,0,96.1799,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM27518,209.5,410,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27903,192.5,880,0,0,0,0,0.28,0,0,0,0.8,0,96.1799,0,0.8,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
MINFM27542,253,275,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27544,253,275,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27548,261,602.5,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27559,132.5,380,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27560,132.5,380,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27561,216.5,465,0,0,0,0,0.57,0,0,0,0,0,97.2199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM27931,84.5,127.5,0,0,0,0,0.08,0,0,0,0.5,0,97.5599,0,0.4,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0
MINFM27939,85,145,0,0,0,0,0.08,0,0,0,0.5,0,97.4299,0,0.4,0.08,0,0,0,0,0,0,0,0,0.15,0,0,0,0.2,0,0,0
MINFM27587,165,510,0,0,0,0,0.57,0,0,0,0,0,97.8349,0,0.6,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM27977,171.5,310,0,0,0,0,0.1,0,0,0,0.5,0,96.9399,0,0.45,0.4,0,0,0,0,0,0,0,0,0.15,0,0,0,0.22,0,0,0
MINFM27629,159,142.5,0,0,0,0,0.17,0,0,0,0,0,96.0399,0,1,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM27632,95.5,171.5,0,0,0,0,0.16,0,0,0,0,0,96.0899,0,1.3,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM27667,225.5,1030,0,0,0,0,0.7,0,0,0,0,0,96.5749,0,0.9,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28044,223,373,0,0,0,0,0.12,0,0,0,0.8,0,96.7499,0,0.8,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM27702,126.5,440,0,0,0,0,0.33,0,0,0,0,0,96.7199,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
MINFM28051,183,196,0,0,0,0,0.17,0,0,0,0,0,96.4399,0,1.2,0.3,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28054,183,196,0,0,0,0,0.17,0,0,0,0,0,96.4399,0,1.2,0.3,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28164,254,294,0,0,0,0,0.35,0,0,0,1.7,0,95.5299,0,0.6,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM27809,197,294,0,0,0,0,0.14,0,0,0,0.8,0,96.8699,0,1.1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28191,269,317.5,0,0,0,0,0.47,0,0,0,0.9,0,96.2799,0,0.7,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28195,158.5,735,0,0,0,0,0.47,0,0,0,0.9,0,96.2799,0,0.7,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28234,207.5,220.5,0,0,0,0,0.2,0,0,0,1.4,0,95.6999,0,1.1,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM27667,225.5,1030,0,0,0,0,0.7,0,0,0,0,0,96.5749,0,0.9,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28044,223,373,0,0,0,0,0.12,0,0,0,0.8,0,96.7499,0,0.8,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM27702,126.5,440,0,0,0,0,0.33,0,0,0,0,0,96.7199,0,1.1,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
MINFM28051,183,196,0,0,0,0,0.17,0,0,0,0,0,96.4399,0,1.2,0.3,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28054,183,196,0,0,0,0,0.17,0,0,0,0,0,96.4399,0,1.2,0.3,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28164,254,294,0,0,0,0,0.35,0,0,0,1.7,0,95.5299,0,0.6,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.1,0,0,0
MINFM27809,197,294,0,0,0,0,0.14,0,0,0,0.8,0,96.8699,0,1.1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28191,269,317.5,0,0,0,0,0.47,0,0,0,0.9,0,96.2799,0,0.7,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28195,158.5,735,0,0,0,0,0.47,0,0,0,0.9,0,96.2799,0,0.7,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28234,207.5,220.5,0,0,0,0,0.2,0,0,0,1.4,0,95.6999,0,1.1,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28236,246.5,540,0,0,0,0,0.2,0,0,0,1,0,94.6599,0,0.25,0.45,0,0,0,0,0,0,0,0,0.25,0,0,0,0.65,0.4,0,0
MINFM28246,172.5,785,0.7,0,0,0,0.35,0,0,0,1.35,0,95.5399,0,0.3,0.15,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28255,91.5,294,0,0,0,0,0,0,0,0,2.5,0,95.4099,0,0.25,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28258,159,171.5,0,0,0,0,0,0,0,0,2.5,0,95.4099,0,0.25,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28260,112.5,440,0,0,0,0,0.18,0,0,0,2.7,0,93.4399,0,0.5,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28261,112.5,440,0,0,0,0,0.18,0,0,0,2.7,0,93.4399,0,0.5,0.25,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM28290,269,637,0,0,0,0,0.14,0,0,0,0.8,0,95.6699,0,0.7,0,0,0,1.3,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM28293,207.5,245,0,0,0,0,0.18,0,0,0,0,0,96.2899,0,0.7,0,0,0,1,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28516,148,122.5,0,0,0,0,0,0,0,0,16,0,79.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM28402,150,735,0,0,0,0,0.32,0,0,0,1.7,0,94.2799,0,0.4,0.15,0,0,1.5,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28405,301.5,415,0,0,0,0,0.32,0,0,0,1.7,0,94.2799,0,0.4,0.15,0,0,1.5,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0
MINFM28441,345,883,0,0,0,0,0.14,0,0,0,1.35,0,91.4499,0,0.25,0,0,0,4,0,0,0,0,0,0.17,0,0,0,0,0.8,0,0
MINFM28561,122.5,490,0,0,0,0,0.17,0,0,0,10,0,83.2549,0,0.5,0.8,0,0,0.3,0,0,0,0,0,0.25,0,0,0,0.2,0,0,0
MINFM89358,217,165,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM89354,229,367.5,0,0,0,0,0.22,0,0,0,1.5,0,0,0,0.4,0.25,0,0,0,0,0,0,0,0,0.17,0,0,0,0.15,0,0,0
MINFM76431,187,335,0,0,0,0,0.37,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76432,197,355,0,0,0,0,0.42,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76447,217,375,0,0,0,0,0.42,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76416,241,375,0,0,0,0,0.42,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76402,241,375,0,0,0,0,0.47,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM76390,131,175,0,0,0,0,0.05,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM76391,137,185,0,0,0,0,0.07,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM76412,207,295,0,0,0,0,0.22,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM91171,127.5,335,0,0,0,0,0.52,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM89358,217,165,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM89354,229,367.5,0,0,0,0,0.22,0,0,0,1.5,0,0,0,0.4,0.25,0,0,0,0,0,0,0,0,0.17,0,0,0,0.15,0,0,0
MINFM41999,105,195,0,0,0,0,0,0,0,0,0,0,97.6349,0,0.3,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM42002,152,275,0,0,0,0,0,0,0,0,0,0,97.6349,0,0.3,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47129,135,190,0,0,0,0,0,0,0,0,0,0,97.8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47143,135,190,0,0,0,0,0,0,0,0,0,0,97.8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47160,118,102.5,0,0,0,0,0,0,0,0,0,0,97.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47257,67.5,112.5,0,0,0,0,0,0,0,0,0,0,99.7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47348,149,220,0,0,0,0,0,0,0,0,0,0,97.7699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47563,166,242.5,0,0,0,0,0,0,0,0,0,0,97.7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47358,129.5,117.5,0,0,0,0,0,0,0,0,0,0,96.9699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47115,135,225,0,0,0,0,0,0,0,0,0,0,99.6299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47112,135,225.5,0,0,0,0,0,0,0,0,0,0,99.6299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47928,207,357.5,0,0,0,0,0.13,0,0,0,0,0,97.5699,0,0.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47952,199.5,175,0,0,0,0,0.13,0,0,0,0,0,97.5699,0,0.6,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47962,207,372.5,0,0,0,0,0.12,0,0,0,0,0,97.8299,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47869,134,400,0,0,0,0,0,0,0,0,0,0,99.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47894,152,175,0,0,0,0,0.07,0,0,0,0,0,97.9799,0,0.35,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM2673,100,210,0,0,0,0,0,0,0,0,1,0,67.5499,0,0.7,0,0,0,18,0,0,0,0.02,0,1.5,0,0,0,0,0,0,0
MINFM47923,52.5,215,0,0,0,0,0,0,0,0,0,0,99.2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47811,219,355,0,0,0,0,0,0,0,0,0,0,99.2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48018,91.5,255,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48032,91.5,235,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48033,96,275,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM47637,211,280,0,0,0,0,0,0,0,0,0,0,99.5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47666,96,335,0,0,0,0,0,0,0,0,0,0,96.5699,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM2673,100,210,0,0,0,0,0,0,0,0,1,0,67.5499,0,0.7,0,0,0,18,0,0,0,0.02,0,1.5,0,0,0,0,0,0,0
MINFM47923,52.5,215,0,0,0,0,0,0,0,0,0,0,99.2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM47811,219,355,0,0,0,0,0,0,0,0,0,0,99.2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48268,253,275,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48313,165,510,0,0,0,0,0.57,0,0,0,0,0,97.8349,0,0.6,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
MINFM48163,225,162.5,0,0,0,0,0.42,0,0,0,0,0,97.3999,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM48159,112.5,162.5,0,0,0,0,0.42,0,0,0,0,0,97.3999,0,0.5,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM48205,120.5,335,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48214,210.5,195,0,0,0,0,0.47,0,0,0,0,0,96.9199,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48242,126.5,345,0,0,0,0,0.52,0,0,0,0,0,97.2699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48018,91.5,255,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48032,91.5,235,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM48033,96,275,0,0,0,0,0.22,0,0,0,0,0,97.5699,0,0.5,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
MINFM32727,172.5,685,0,0,0,0,0,0,0,0,15,0,73.3999,0,0,0.8,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM32722,192.5,850,0,0,0,0,0,0,0,0,15,0,73.3999,0,0,0.8,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
MINFM48541,239,588,0,0,0,0,0.14,0,0,0,0.8,0,96.8699,0,1.1,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
MINFM48561,269,685,0,0,0,0,0.17,0,0,0,1,0,96.8299,0,0.8,0,0,0,0,0,0,0,0,0,0.17,0,0,0.04,0,0,0,0
