internal_id,avg_hardness,avg_yield,composition_element,avg_composition
MINFM50424,114,690,Si,0.5
MINFM50424,114,690,S,0.015
MINFM8454,408.5,574.5,C,0.22
MINFM8454,408.5,574.5,Cr,0.5
MINFM8454,408.5,574.5,Fe,97.5049
MINFM8454,408.5,574.5,Mn,0.775
MINFM8454,408.5,574.5,Mo,0.2
MINFM8454,408.5,574.5,Ni,0.55
MINFM8454,408.5,574.5,Si,0.25
MINFM8079,408,569,C,0.2
MINFM8079,408,569,Fe,95.1999
MINFM8079,408,569,Mn,0.6
MINFM8079,408,569,Mo,0.25
MINFM8079,408,569,Ni,3.5
MINFM8079,408,569,Si,0.25
MINFM8658,408.5,574.5,C,0.225
MINFM8658,408.5,574.5,Cr,0.5
MINFM8658,408.5,574.5,Fe,97.2374
MINFM8658,408.5,574.5,Mn,0.875
MINFM8658,408.5,574.5,Mo,0.35
MINFM8658,408.5,574.5,Ni,0.55
MINFM8658,408.5,574.5,P,0.02
MINFM8658,408.5,574.5,Si,0.25
MINFM8658,408.5,574.5,S,0.02
MINFM8039,336,367.5,C,0.18
MINFM8039,336,367.5,Cr,0.45
MINFM8039,336,367.5,Fe,96.9449
MINFM8039,336,367.5,Mn,0.775
MINFM8039,336,367.5,Mo,0.35
MINFM8039,336,367.5,Ni,1.05
MINFM8039,336,367.5,Si,0.25
MINFM8046,321,475.5,C,0.155
MINFM8046,321,475.5,Fe,95.6499
MINFM8046,321,475.5,Mn,0.5
MINFM8046,321,475.5,Mo,0.25
MINFM8046,321,475.5,Ni,3.5
MINFM8046,321,475.5,P,0.02
MINFM8046,321,475.5,Si,0.25
MINFM8046,321,475.5,S,0.02
MINFM8047,341.5,535,C,0.155
MINFM8047,341.5,535,Fe,95.6499
MINFM8047,341.5,535,Mn,0.5
MINFM8047,341.5,535,Mo,0.25
MINFM8047,341.5,535,Ni,3.5
MINFM8047,341.5,535,P,0.02
MINFM8047,341.5,535,Si,0.25
MINFM8047,341.5,535,S,0.02
MINFM8051,321,475.5,C,0.15
MINFM8051,321,475.5,Fe,95.3499
MINFM8051,321,475.5,Mn,0.5
MINFM8051,321,475.5,Mo,0.25
MINFM8051,321,475.5,Ni,3.5
MINFM8051,321,475.5,Si,0.25
MINFM50523,46,380,C,0.04
MINFM50523,46,380,Cr,18
MINFM50523,46,380,Fe,64.9899
MINFM50523,46,380,Mn,13
MINFM50523,46,380,Ni,3.125
MINFM50523,46,380,N,0.3
MINFM50523,46,380,P,0.03
MINFM50523,46,380,Si,0.5
MINFM50523,46,380,S,0.015
MINFM50470,332,930,C,0.035
MINFM50470,332,930,Cr,14.75
MINFM50470,332,930,Cu,3.5
MINFM50470,332,930,Fe,75.5799
MINFM50470,332,930,Mn,0.5
MINFM50470,332,930,Ni,4.5
MINFM50470,332,930,P,0.02
MINFM50470,332,930,Si,0.5
MINFM50470,332,930,S,0.015
MINFM8390,281,386,C,0.205
MINFM8390,281,386,Cr,0.5
MINFM8390,281,386,Fe,98.7074
MINFM8390,281,386,Mn,0.8
MINFM8390,281,386,Mo,0.2
MINFM8390,281,386,Ni,0.55
MINFM8390,281,386,P,0.02
MINFM8390,281,386,Si,0.25
MINFM8390,281,386,S,0.02
MINFM6785,58,340,C,0.175
MINFM6785,58,340,Fe,99.3474
MINFM6785,58,340,Mn,0.45
MINFM6785,58,340,P,0.02
MINFM6785,58,340,S,0.025
MINFM6851,116,187.5,C,0.25
MINFM6851,116,187.5,Fe,99.2674
MINFM6851,116,187.5,Mn,0.45
MINFM6851,116,187.5,P,0.02
MINFM6851,116,187.5,S,0.025
MINFM6968,85,325,C,0.465
MINFM6968,85,325,Fe,98.6574
MINFM6968,85,325,Mn,0.85
MINFM6968,85,325,P,0.02
MINFM6968,85,325,S,0.025
MINFM6854,71.5,310,C,0.25
MINFM6854,71.5,310,Fe,99.2674
MINFM6854,71.5,310,Mn,0.45
MINFM6854,71.5,310,P,0.02
MINFM6854,71.5,310,S,0.025
MINFM6867,63,345,C,0.31
MINFM6867,63,345,Fe,98.9124
MINFM6867,63,345,Mn,0.75
MINFM6867,63,345,P,0.02
MINFM6867,63,345,S,0.025
MINFM6902,81.5,485,C,0.385
MINFM6902,81.5,485,Fe,98.8374
MINFM6902,81.5,485,Mn,0.75
MINFM6902,81.5,485,P,0.02
MINFM6902,81.5,485,S,0.025
MINFM6901,74.5,285,C,0.385
MINFM6901,74.5,285,Fe,98.8374
MINFM6901,74.5,285,Mn,0.75
MINFM6901,74.5,285,P,0.02
MINFM6901,74.5,285,S,0.025
MINFM7094,124,455,C,0.97
MINFM7094,124,455,Fe,98.5974
MINFM7094,124,455,Mn,0.4
MINFM7094,124,455,P,0.02
MINFM7094,124,455,S,0.025
MINFM6904,89.5,510,C,0.405
MINFM6904,89.5,510,Fe,98.7174
MINFM6904,89.5,510,Mn,0.85
MINFM6904,89.5,510,P,0.02
MINFM6904,89.5,510,S,0.025
MINFM6953,175,535,C,0.465
MINFM6953,175,535,Fe,98.7574
MINFM6953,175,535,Mn,0.75
MINFM6953,175,535,P,0.02
MINFM6953,175,535,S,0.025
MINFM7117,68.5,400,C,0.17
MINFM7117,68.5,400,Fe,98.5549
MINFM7117,68.5,400,Mn,1.15
MINFM7117,68.5,400,P,0.02
MINFM7117,68.5,400,S,0.105
MINFM6955,175,482.5,C,0.465
MINFM6955,175,482.5,Fe,98.7574
MINFM6955,175,482.5,Mn,0.75
MINFM6955,175,482.5,P,0.02
MINFM6955,175,482.5,S,0.025
MINFM6846,60.5,235,C,0.205
MINFM6846,60.5,235,Fe,98.9174
MINFM6846,60.5,235,Mn,0.85
MINFM6846,60.5,235,P,0.02
MINFM6846,60.5,235,S,0.025
MINFM7091,146.5,570,C,0.97
MINFM7091,146.5,570,Fe,98.5974
MINFM7091,146.5,570,Mn,0.4
MINFM7091,146.5,570,P,0.02
MINFM7091,146.5,570,S,0.025
MINFM7141,135,397.5,C,0.17
MINFM7141,135,397.5,Fe,98.2549
MINFM7141,135,397.5,Mn,1.45
MINFM7141,135,397.5,P,0.02
MINFM7141,135,397.5,S,0.105
MINFM7097,60.5,325,C,0.105
MINFM7097,60.5,325,Fe,99.1199
MINFM7097,60.5,325,Mn,0.65
MINFM7097,60.5,325,P,0.02
MINFM7097,60.5,325,S,0.105
MINFM7144,63,370,C,0.17
MINFM7144,63,370,Fe,98.2549
MINFM7144,63,370,Mn,1.45
MINFM7144,63,370,P,0.02
MINFM7144,63,370,S,0.105
MINFM7044,108.5,380,C,0.65
MINFM7044,108.5,380,Fe,98.5724
MINFM7044,108.5,380,Mn,0.75
MINFM7044,108.5,380,P,0.02
MINFM7044,108.5,380,S,0.025
MINFM7142,147,432.5,C,0.17
MINFM7142,147,432.5,Fe,98.2549
MINFM7142,147,432.5,Mn,1.45
MINFM7142,147,432.5,P,0.02
MINFM7142,147,432.5,S,0.105
MINFM7103,60.5,279,C,0.17
MINFM7103,60.5,279,Fe,98.5549
MINFM7103,60.5,279,Mn,1.15
MINFM7103,60.5,279,P,0.02
MINFM7103,60.5,279,S,0.105
MINFM7050,96,505,C,0.75
MINFM7050,96,505,Fe,98.5724
MINFM7050,96,505,Mn,0.65
MINFM7050,96,505,P,0.02
MINFM7050,96,505,S,0.025
MINFM7196,98.5,565,C,0.355
MINFM7196,98.5,565,Fe,98.0199
MINFM7196,98.5,565,Mn,1.5
MINFM7196,98.5,565,P,0.02
MINFM7196,98.5,565,S,0.105
MINFM7024,89.5,372,C,0.605
MINFM7024,89.5,372,Fe,98.6124
MINFM7024,89.5,372,Mn,0.75
MINFM7024,89.5,372,P,0.02
MINFM7024,89.5,372,S,0.025
MINFM7227,205,637.5,C,0.41
MINFM7227,205,637.5,Fe,97.9649
MINFM7227,205,637.5,Mn,1.5
MINFM7227,205,637.5,P,0.02
MINFM7227,205,637.5,S,0.105
MINFM7264,98.5,365,C,0.44
MINFM7264,98.5,365,Fe,97.7549
MINFM7264,98.5,365,Mn,1.5
MINFM7264,98.5,365,P,0.02
MINFM7264,98.5,365,S,0.285
MINFM7195,89.5,330,C,0.355
MINFM7195,89.5,330,Fe,98.0199
MINFM7195,89.5,330,Mn,1.5
MINFM7195,89.5,330,P,0.02
MINFM7195,89.5,330,S,0.105
MINFM8663,408.5,574.5,C,0.22
MINFM8663,408.5,574.5,Cr,0.5
MINFM8663,408.5,574.5,Fe,97.2549
MINFM8663,408.5,574.5,Mn,0.875
MINFM8663,408.5,574.5,Mo,0.35
MINFM8663,408.5,574.5,Ni,0.55
MINFM8663,408.5,574.5,Si,0.25
MINFM8513,138.5,931,C,0.405
MINFM8513,138.5,931,Cr,0.5
MINFM8513,138.5,931,Fe,97.2199
MINFM8513,138.5,931,Mn,0.875
MINFM8513,138.5,931,Mo,0.2
MINFM8513,138.5,931,Ni,0.55
MINFM8513,138.5,931,Si,0.25
MINFM8691,194,498.5,C,0.175
MINFM8691,194,498.5,Cr,0.4
MINFM8691,194,498.5,Fe,97.7224
MINFM8691,194,498.5,Mn,0.875
MINFM8691,194,498.5,Mo,0.115
MINFM8691,194,498.5,Ni,0.45
MINFM8691,194,498.5,P,0.02
MINFM8691,194,498.5,Si,0.25
MINFM8691,194,498.5,S,0.02
MINFM50297,316.5,448,C,0.1
MINFM50297,316.5,448,Cr,1.225
MINFM50297,316.5,448,Fe,94.5099
MINFM50297,316.5,448,Mn,0.55
MINFM50297,316.5,448,Mo,0.115
MINFM50297,316.5,448,Ni,3.25
MINFM50297,316.5,448,Si,0.225
MINFM50297,316.5,448,S,0.025
MINFM50477,155.5,860,C,0.035
MINFM50477,155.5,860,Cr,14.75
MINFM50477,155.5,860,Cu,3.5
MINFM50477,155.5,860,Fe,75.5799
MINFM50477,155.5,860,Mn,0.5
MINFM50477,155.5,860,Ni,4.5
MINFM50477,155.5,860,P,0.02
MINFM50477,155.5,860,Si,0.5
MINFM50477,155.5,860,S,0.015
MINFM67297,192,205,C,0.01
MINFM67297,192,205,Cr,20
MINFM67297,192,205,Cu,0.75
MINFM67297,192,205,Fe,53.8699
MINFM67297,192,205,Mn,0.5
MINFM67297,192,205,Mo,6.25
MINFM67297,192,205,Ni,18
MINFM67297,192,205,N,0.2
MINFM67297,192,205,P,0.015
MINFM67297,192,205,Si,0.4
MINFM67297,192,205,S,0.005
MINFM67269,223,205,C,0.04
MINFM67269,223,205,Cr,18
MINFM67269,223,205,Fe,69.5724
MINFM67269,223,205,Mn,1
MINFM67269,223,205,Ni,10.5
MINFM67269,223,205,P,0.0225
MINFM67269,223,205,Si,0.5
MINFM67269,223,205,S,0.015
MINFM67280,223,205,C,0.015
MINFM67280,223,205,Cr,17
MINFM67280,223,205,Fe,66.8174
MINFM67280,223,205,Mn,1
MINFM67280,223,205,Mo,2.5
MINFM67280,223,205,Ni,12
MINFM67280,223,205,N,0.13
MINFM67280,223,205,P,0.0225
MINFM67280,223,205,Si,0.5
MINFM67280,223,205,S,0.015
MINFM67298,192,205,C,0.04
MINFM67298,192,205,Cr,18
MINFM67298,192,205,Fe,69.5724
MINFM67298,192,205,Mn,1
MINFM67298,192,205,Ni,10.5
MINFM67298,192,205,P,0.0225
MINFM67298,192,205,Si,0.5
MINFM67298,192,205,S,0.015
MINFM67254,160.5,505,C,0.04
MINFM67254,160.5,505,Cr,17
MINFM67254,160.5,505,Fe,66.7924
MINFM67254,160.5,505,Mn,1
MINFM67254,160.5,505,Mo,2.5
MINFM67254,160.5,505,Ni,12
MINFM67254,160.5,505,N,0.13
MINFM67254,160.5,505,P,0.0225
MINFM67254,160.5,505,Si,0.5
MINFM67254,160.5,505,S,0.015
MINFM67296,192,205,C,0.04
MINFM67296,192,205,Cr,17
MINFM67296,192,205,Fe,66.7924
MINFM67296,192,205,Mn,1
MINFM67296,192,205,Mo,2.5
MINFM67296,192,205,Ni,12
MINFM67296,192,205,N,0.13
MINFM67296,192,205,P,0.0225
MINFM67296,192,205,Si,0.5
MINFM67296,192,205,S,0.015
MINFM67292,321,225,C,0.04
MINFM67292,321,225,Cr,17
MINFM67292,321,225,Fe,66.9224
MINFM67292,321,225,Mn,1
MINFM67292,321,225,Mo,2.5
MINFM67292,321,225,Ni,12
MINFM67292,321,225,P,0.0225
MINFM67292,321,225,Si,0.5
MINFM67292,321,225,S,0.015
MINFM66677,223,205,C,0.015
MINFM66677,223,205,Cr,19
MINFM66677,223,205,Fe,70.0674
MINFM66677,223,205,Mn,1
MINFM66677,223,205,Ni,9.25
MINFM66677,223,205,N,0.13
MINFM66677,223,205,P,0.0225
MINFM66677,223,205,Si,0.5
MINFM66677,223,205,S,0.015
MINFM66709,235,550,C,0.43
MINFM66709,235,550,Cr,0.95
MINFM66709,235,550,Fe,97.2724
MINFM66709,235,550,Mn,0.875
MINFM66709,235,550,Mo,0.2
MINFM66709,235,550,P,0.0025
MINFM66709,235,550,Si,0.25
MINFM66709,235,550,S,0.02
MINFM66687,223,205,C,0.04
MINFM66687,223,205,Cr,18
MINFM66687,223,205,Fe,68.6724
MINFM66687,223,205,Mn,1
MINFM66687,223,205,Ni,11.75
MINFM66687,223,205,P,0.0225
MINFM66687,223,205,Si,0.5
MINFM66687,223,205,S,0.015
MINFM66686,192,205,C,0.015
MINFM66686,192,205,Cr,17
MINFM66686,192,205,Fe,66.8174
MINFM66686,192,205,Mn,1
MINFM66686,192,205,Mo,2.5
MINFM66686,192,205,Ni,12
MINFM66686,192,205,N,0.13
MINFM66686,192,205,P,0.0225
MINFM66686,192,205,Si,0.5
MINFM66686,192,205,S,0.015
MINFM67224,321,517.5,C,0.04
MINFM67224,321,517.5,Cr,19
MINFM67224,321,517.5,Fe,70.1724
MINFM67224,321,517.5,Mn,1
MINFM67224,321,517.5,Ni,9.25
MINFM67224,321,517.5,P,0.0225
MINFM67224,321,517.5,Si,0.5
MINFM67224,321,517.5,S,0.015
MINFM67275,271,380,C,0.03
MINFM67275,271,380,Cr,22
MINFM67275,271,380,Fe,56.9824
MINFM67275,271,380,Mn,5
MINFM67275,271,380,Mo,2.25
MINFM67275,271,380,Ni,12.5
MINFM67275,271,380,N,0.3
MINFM67275,271,380,P,0.0225
MINFM67275,271,380,Si,0.5
MINFM67275,271,380,S,0.015
MINFM67275,271,380,V,0.2
MINFM66670,192,205,C,0.04
MINFM66670,192,205,Cr,18
MINFM66670,192,205,Fe,69.4224
MINFM66670,192,205,Mn,1
MINFM66670,192,205,Ni,10.5
MINFM66670,192,205,P,0.0225
MINFM66670,192,205,Si,0.5
MINFM66670,192,205,S,0.015
MINFM66156,331,690,C,0.075
MINFM66156,331,690,Cr,12.5
MINFM66156,331,690,Fe,86.3899
MINFM66156,331,690,Mn,0.5
MINFM66156,331,690,P,0.02
MINFM66156,331,690,Si,0.5
MINFM66156,331,690,S,0.015
MINFM66327,331,1030,Al,0.2
MINFM66327,331,1030,C,0.04
MINFM66327,331,1030,Cr,16.75
MINFM66327,331,1030,Fe,74.4249
MINFM66327,331,1030,Mn,0.5
MINFM66327,331,1030,Ni,6.75
MINFM66327,331,1030,P,0.02
MINFM66327,331,1030,Si,0.5
MINFM66327,331,1030,S,0.015
MINFM66327,331,1030,Ti,0.8
MINFM66362,165.5,1000,C,0.005
MINFM66362,165.5,1000,Cr,11.75
MINFM66362,165.5,1000,Cu,2
MINFM66362,165.5,1000,Fe,75.6649
MINFM66362,165.5,1000,Mn,0.25
MINFM66362,165.5,1000,Mo,0.25
MINFM66362,165.5,1000,Ni,8.5
MINFM66362,165.5,1000,P,0.005
MINFM66362,165.5,1000,Si,0.1
MINFM66362,165.5,1000,Ti,1.175
MINFM66339,380,1210,Al,1.125
MINFM66339,380,1210,C,0.025
MINFM66339,380,1210,Cr,12.75
MINFM66339,380,1210,Fe,75.6859
MINFM66339,380,1210,Mn,0.1
MINFM66339,380,1210,Mo,2.25
MINFM66339,380,1210,Ni,8
MINFM66339,380,1210,N,0.005
MINFM66339,380,1210,P,0.005
MINFM66339,380,1210,Si,0.05
MINFM66339,380,1210,S,0.004
MINFM66156,331,690,C,0.075
MINFM66156,331,690,Cr,12.5
MINFM66156,331,690,Fe,86.3899
MINFM66156,331,690,Mn,0.5
MINFM66156,331,690,P,0.02
MINFM66156,331,690,Si,0.5
MINFM66156,331,690,S,0.015
MINFM66353,415,1410,C,0.015
MINFM66353,415,1410,Cr,11.75
MINFM66353,415,1410,Cu,2
MINFM66353,415,1410,Fe,75.5199
MINFM66353,415,1410,Mn,0.25
MINFM66353,415,1410,Mo,0.25
MINFM66353,415,1410,Ni,8.5
MINFM66353,415,1410,P,0.0075
MINFM66353,415,1410,Si,0.25
MINFM66353,415,1410,S,0.0075
MINFM66353,415,1410,Ti,1.15
MINFM66386,321,930,C,0.025
MINFM66386,321,930,Cr,15
MINFM66386,321,930,Cu,1.5
MINFM66386,321,930,Fe,75.6949
MINFM66386,321,930,Mn,0.5
MINFM66386,321,930,Mo,0.75
MINFM66386,321,930,Ni,6
MINFM66386,321,930,P,0.015
MINFM66386,321,930,Si,0.5
MINFM66386,321,930,S,0.015
MINFM66375,363,1170,C,0.025
MINFM66375,363,1170,Cr,15
MINFM66375,363,1170,Cu,1.5
MINFM66375,363,1170,Fe,75.6949
MINFM66375,363,1170,Mn,0.5
MINFM66375,363,1170,Mo,0.75
MINFM66375,363,1170,Ni,6
MINFM66375,363,1170,P,0.015
MINFM66375,363,1170,Si,0.5
MINFM66375,363,1170,S,0.015
MINFM66405,176,760,C,0.225
MINFM66405,176,760,Cr,11.75
MINFM66405,176,760,Fe,83.8499
MINFM66405,176,760,Mn,0.75
MINFM66405,176,760,Mo,1.075
MINFM66405,176,760,Ni,0.75
MINFM66405,176,760,P,0.0125
MINFM66405,176,760,Si,0.25
MINFM66405,176,760,S,0.0125
MINFM66405,176,760,W,1.075
MINFM66405,176,760,V,0.25
MINFM55136,272,655,Fe,99.9599
MINFM55136,272,655,P,0.02
MINFM55136,272,655,S,0.02
MINFM55303,375,1100,Al,1.125
MINFM55303,375,1100,C,0.045
MINFM55303,375,1100,Cr,15
MINFM55303,375,1100,Fe,73.1699
MINFM55303,375,1100,Mn,0.5
MINFM55303,375,1100,Mo,2.5
MINFM55303,375,1100,Ni,7.125
MINFM55303,375,1100,P,0.02
MINFM55303,375,1100,Si,0.5
MINFM55303,375,1100,S,0.015
MINFM55353,331,1030,C,0.025
MINFM55353,331,1030,Cr,15
MINFM55353,331,1030,Cu,1.5
MINFM55353,331,1030,Fe,75.6949
MINFM55353,331,1030,Mn,0.5
MINFM55353,331,1030,Mo,0.75
MINFM55353,331,1030,Ni,6
MINFM55353,331,1030,P,0.015
MINFM55353,331,1030,Si,0.5
MINFM55353,331,1030,S,0.015
MINFM55354,321,965,C,0.025
MINFM55354,321,965,Cr,15
MINFM55354,321,965,Cu,1.5
MINFM55354,321,965,Fe,75.6949
MINFM55354,321,965,Mn,0.5
MINFM55354,321,965,Mo,0.75
MINFM55354,321,965,Ni,6
MINFM55354,321,965,P,0.015
MINFM55354,321,965,Si,0.5
MINFM55354,321,965,S,0.015
MINFM55744,120.5,345,C,2.55
MINFM55744,120.5,345,Fe,95.6549
MINFM55744,120.5,345,Mn,0.2
MINFM55744,120.5,345,P,0.085
MINFM55744,120.5,345,Si,1.4
MINFM55744,120.5,345,S,0.11
MINFM55746,134.5,483,C,2.55
MINFM55746,134.5,483,Fe,95.6549
MINFM55746,134.5,483,Mn,0.2
MINFM55746,134.5,483,P,0.085
MINFM55746,134.5,483,Si,1.4
MINFM55746,134.5,483,S,0.11
MINFM55118,108.5,152.5,Fe,99.2749
MINFM55118,108.5,152.5,Mn,0.675
MINFM55118,108.5,152.5,P,0.025
MINFM55118,108.5,152.5,S,0.025
MINFM55125,103.5,345,Fe,99.9599
MINFM55125,103.5,345,P,0.02
MINFM55125,103.5,345,S,0.02
MINFM55148,103.5,345,Fe,99.9599
MINFM55148,103.5,345,P,0.02
MINFM55148,103.5,345,S,0.02
MINFM53970,127.5,155,C,0.075
MINFM53970,127.5,155,Cr,17
MINFM53970,127.5,155,Fe,71.3799
MINFM53970,127.5,155,Mn,6.5
MINFM53970,127.5,155,Ni,4.5
MINFM53970,127.5,155,N,0.125
MINFM53970,127.5,155,P,0.03
MINFM53970,127.5,155,Si,0.375
MINFM53970,127.5,155,S,0.015
MINFM55300,352,965,Al,1.125
MINFM55300,352,965,C,0.045
MINFM55300,352,965,Cr,17
MINFM55300,352,965,Fe,73.6699
MINFM55300,352,965,Mn,0.5
MINFM55300,352,965,Ni,7.125
MINFM55300,352,965,P,0.02
MINFM55300,352,965,Si,0.5
MINFM55300,352,965,S,0.015
MINFM55313,165.5,1000,C,0.035
MINFM55313,165.5,1000,Cr,14.75
MINFM55313,165.5,1000,Cu,3.5
MINFM55313,165.5,1000,Fe,75.8799
MINFM55313,165.5,1000,Mn,0.5
MINFM55313,165.5,1000,Ni,4.5
MINFM55313,165.5,1000,P,0.02
MINFM55313,165.5,1000,Si,0.5
MINFM55313,165.5,1000,S,0.015
MINFM66461,289.5,515,C,0.035
MINFM66461,289.5,515,Cr,16.25
MINFM66461,289.5,515,Cu,4
MINFM66461,289.5,515,Fe,74.3799
MINFM66461,289.5,515,Mn,0.5
MINFM66461,289.5,515,Ni,4
MINFM66461,289.5,515,P,0.02
MINFM66461,289.5,515,Si,0.5
MINFM66461,289.5,515,S,0.015
MINFM66482,376.5,1272.5,Al,1.125
MINFM66482,376.5,1272.5,C,0.045
MINFM66482,376.5,1272.5,Cr,17
MINFM66482,376.5,1272.5,Fe,73.6699
MINFM66482,376.5,1272.5,Mn,0.5
MINFM66482,376.5,1272.5,Ni,7.125
MINFM66482,376.5,1272.5,P,0.02
MINFM66482,376.5,1272.5,Si,0.5
MINFM66482,376.5,1272.5,S,0.015
MINFM66458,331,1105,C,0.025
MINFM66458,331,1105,Cr,11.75
MINFM66458,331,1105,Cu,2
MINFM66458,331,1105,Fe,75.5399
MINFM66458,331,1105,Mn,0.25
MINFM66458,331,1105,Mo,0.25
MINFM66458,331,1105,Ni,8.5
MINFM66458,331,1105,P,0.02
MINFM66458,331,1105,Si,0.25
MINFM66458,331,1105,S,0.015
MINFM66458,331,1105,Ti,1.1
MINFM55295,255,515,C,0.035
MINFM55295,255,515,Cr,16.25
MINFM55295,255,515,Cu,4
MINFM55295,255,515,Fe,74.3799
MINFM55295,255,515,Mn,0.5
MINFM55295,255,515,Ni,4
MINFM55295,255,515,P,0.02
MINFM55295,255,515,Si,0.5
MINFM55295,255,515,S,0.015
MINFM54248,217,205,B,1.37
MINFM54248,217,205,C,0.04
MINFM54248,217,205,Cr,19
MINFM54248,217,205,Fe,64.6274
MINFM54248,217,205,Mn,1
MINFM54248,217,205,Ni,13.5
MINFM54248,217,205,N,0.05
MINFM54248,217,205,P,0.0225
MINFM54248,217,205,Si,0.375
MINFM54248,217,205,S,0.015
MINFM53150,277,795,C,0.035
MINFM53150,277,795,Cr,16.6
MINFM53150,277,795,Cu,2.85
MINFM53150,277,795,Fe,75.2574
MINFM53150,277,795,Mn,0.35
MINFM53150,277,795,Ni,4.1
MINFM53150,277,795,Nb,0.25
MINFM53150,277,795,N,0.025
MINFM53150,277,795,P,0.0175
MINFM53150,277,795,Si,0.5
MINFM53150,277,795,S,0.015
MINFM53152,155,335,C,0.035
MINFM53152,155,335,Cr,16.6
MINFM53152,155,335,Cu,2.85
MINFM53152,155,335,Fe,75.2574
MINFM53152,155,335,Mn,0.35
MINFM53152,155,335,Ni,4.1
MINFM53152,155,335,Nb,0.25
MINFM53152,155,335,N,0.025
MINFM53152,155,335,P,0.0175
MINFM53152,155,335,Si,0.5
MINFM53152,155,335,S,0.015
MINFM53148,375,1035,C,0.035
MINFM53148,375,1035,Cr,16.6
MINFM53148,375,1035,Cu,2.85
MINFM53148,375,1035,Fe,75.2574
MINFM53148,375,1035,Mn,0.35
MINFM53148,375,1035,Ni,4.1
MINFM53148,375,1035,Nb,0.25
MINFM53148,375,1035,N,0.025
MINFM53148,375,1035,P,0.0175
MINFM53148,375,1035,Si,0.5
MINFM53148,375,1035,S,0.015
MINFM53155,375,1000,C,0.035
MINFM53155,375,1000,Cr,14.75
MINFM53155,375,1000,Cu,2.85
MINFM53155,375,1000,Fe,76.2074
MINFM53155,375,1000,Mn,0.35
MINFM53155,375,1000,Ni,5
MINFM53155,375,1000,Nb,0.25
MINFM53155,375,1000,N,0.025
MINFM53155,375,1000,P,0.0175
MINFM53155,375,1000,Si,0.5
MINFM53155,375,1000,S,0.015
MINFM26828,163,255,C,0.12
MINFM26828,163,255,Fe,99.7849
MINFM26828,163,255,P,0.025
MINFM26828,163,255,S,0.025
MINFM21685,163,122.5,C,0.3
MINFM21685,163,122.5,Fe,98.8999
MINFM21685,163,122.5,Mn,0.8
MINFM21732,240.5,480,C,0.5
MINFM21732,240.5,480,Fe,98.6999
MINFM21732,240.5,480,Mn,0.8
MINFM21724,196,155,C,0.5
MINFM21724,196,155,Fe,98.6999
MINFM21724,196,155,Mn,0.8
MINFM21814,199.5,192.5,C,0.36
MINFM21814,199.5,192.5,Fe,98.1399
MINFM21814,199.5,192.5,Mn,1.5
MINFM26436,118,102.5,Al,0.01
MINFM26436,118,102.5,C,0.07
MINFM26436,118,102.5,Cr,0.15
MINFM26436,118,102.5,Cu,0.15
MINFM26436,118,102.5,Fe,98.5049
MINFM26436,118,102.5,Mn,0.4
MINFM26436,118,102.5,Ni,0.15
MINFM26436,118,102.5,P,0.02
MINFM26436,118,102.5,Si,0.175
MINFM26436,118,102.5,S,0.02
MINFM21848,251.5,577.5,C,0.44
MINFM21848,251.5,577.5,Fe,97.6449
MINFM21848,251.5,577.5,Mn,1.5
MINFM21848,251.5,577.5,P,0.03
MINFM21848,251.5,577.5,Si,0.125
MINFM21848,251.5,577.5,S,0.26
MINFM26601,149,220,C,0.1
MINFM26601,149,220,Cr,0.15
MINFM26601,149,220,Cu,0.15
MINFM26601,149,220,Fe,98.6349
MINFM26601,149,220,Mn,0.25
MINFM26601,149,220,Ni,0.15
MINFM26601,149,220,P,0.02
MINFM26601,149,220,Si,0.175
MINFM26601,149,220,S,0.02
MINFM26618,149,220,C,0.1
MINFM26618,149,220,Cr,0.15
MINFM26618,149,220,Cu,0.15
MINFM26618,149,220,Fe,98.6349
MINFM26618,149,220,Mn,0.25
MINFM26618,149,220,Ni,0.15
MINFM26618,149,220,P,0.02
MINFM26618,149,220,Si,0.175
MINFM26618,149,220,S,0.02
MINFM21933,289.5,702.5,C,0.24
MINFM21933,289.5,702.5,Cr,3.25
MINFM21933,289.5,702.5,Fe,95.3849
MINFM21933,289.5,702.5,Mn,0.575
MINFM21933,289.5,702.5,Mo,0.55
MINFM26242,86,255,C,0.2
MINFM26242,86,255,Fe,98.5099
MINFM26242,86,255,Mn,0.85
MINFM26242,86,255,P,0.05
MINFM26242,86,255,Si,0.2
MINFM26242,86,255,S,0.19
MINFM26257,107,305,C,0.4
MINFM26257,107,305,Fe,98.4399
MINFM26257,107,305,Mn,0.75
MINFM26257,107,305,P,0.05
MINFM26257,107,305,Si,0.2
MINFM26257,107,305,S,0.16
MINFM27348,163.5,245,C,0.36
MINFM27348,163.5,245,Cr,0.125
MINFM27348,163.5,245,Cu,0.15
MINFM27348,163.5,245,Fe,98.2499
MINFM27348,163.5,245,Mn,0.65
MINFM27348,163.5,245,Ni,0.15
MINFM27348,163.5,245,P,0.02
MINFM27348,163.5,245,Si,0.275
MINFM27348,163.5,245,S,0.02
MINFM27370,204,215,C,0.36
MINFM27370,204,215,Cr,0.125
MINFM27370,204,215,Cu,0.15
MINFM27370,204,215,Fe,98.2499
MINFM27370,204,215,Mn,0.65
MINFM27370,204,215,Ni,0.15
MINFM27370,204,215,P,0.02
MINFM27370,204,215,Si,0.275
MINFM27370,204,215,S,0.02
MINFM27370,204,215,C,0.36
